ST Mokslo metai	ST Institucijos savivaldybės ID	ST Institucijos savivaldybė	ST Institucijos tipo ID	ST Institucijos tipas	ST Institucijos kodas	ST Institucijos pavadinimas	ST Studijų sritis	ST Mokslo sritis kodas	ST Mokslo sritis	ST Studijų pakopa ID	ST Studijų pakopa	ST Priimtųjų skaičius
2019-2020	63	Kauno r. sav.	3911	Kolegija	111967716	Kauno miškų ir aplinkos inžinerijos kolegija	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	89
2019-2020	63	Kauno r. sav.	3911	Kolegija	111967716	Kauno miškų ir aplinkos inžinerijos kolegija	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	184
2019-2020	112	Klaipėdos m. sav.	3911	Kolegija	111968056	Klaipėdos valstybinė kolegija	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	236
2019-2020	112	Klaipėdos m. sav.	3911	Kolegija	111968056	Klaipėdos valstybinė kolegija	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	20
2019-2020	112	Klaipėdos m. sav.	3911	Kolegija	111968056	Klaipėdos valstybinė kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	202
2019-2020	112	Klaipėdos m. sav.	3911	Kolegija	111968056	Klaipėdos valstybinė kolegija	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	141
2019-2020	112	Klaipėdos m. sav.	3911	Kolegija	190968670	Lietuvos aukštoji jūreivystės mokykla	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	58
2019-2020	112	Klaipėdos m. sav.	3911	Kolegija	190968670	Lietuvos aukštoji jūreivystės mokykla	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	106
2019-2020	112	Klaipėdos m. sav.	3911	Kolegija	291828430	Viešoji įstaiga Lietuvos verslo kolegija				11	Pirmosios pakopos studijos	17
2019-2020	112	Klaipėdos m. sav.	3911	Kolegija	291828430	Viešoji įstaiga Lietuvos verslo kolegija	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	10
2019-2020	112	Klaipėdos m. sav.	3911	Kolegija	291828430	Viešoji įstaiga Lietuvos verslo kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	198
2019-2020	112	Klaipėdos m. sav.	3911	Kolegija	291823650	Viešoji įstaiga Socialinių mokslų kolegija	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	333
2019-2020	112	Klaipėdos m. sav.	3911	Kolegija	291823650	Viešoji įstaiga Socialinių mokslų kolegija	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	105
2019-2020	112	Klaipėdos m. sav.	3911	Kolegija	291823650	Viešoji įstaiga Socialinių mokslų kolegija	Meno studijų sritis			11	Pirmosios pakopos studijos	26
2019-2020	112	Klaipėdos m. sav.	3911	Kolegija	291823650	Viešoji įstaiga Socialinių mokslų kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	1419
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	211951150	Klaipėdos universitetas				11	Pirmosios pakopos studijos	25
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	211951150	Klaipėdos universitetas	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	61
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	211951150	Klaipėdos universitetas	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	33
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	211951150	Klaipėdos universitetas	Humanitarinių mokslų studijų sritis			11	Pirmosios pakopos studijos	21
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	211951150	Klaipėdos universitetas	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	128
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	211951150	Klaipėdos universitetas	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	58
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	211951150	Klaipėdos universitetas	Biomedicinos mokslų studijų sritis			12	Antrosios pakopos studijos	81
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	211951150	Klaipėdos universitetas	Humanitarinių mokslų studijų sritis			12	Antrosios pakopos studijos	45
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	211951150	Klaipėdos universitetas	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	218
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	211951150	Klaipėdos universitetas	Technologijos mokslų studijų sritis			12	Antrosios pakopos studijos	42
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	211951150	Klaipėdos universitetas		N000	Gamtos mokslai	14	Trečiosios pakopos studijos	6
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	211951150	Klaipėdos universitetas		H000	Humanitariniai mokslai	14	Trečiosios pakopos studijos	6
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	211951150	Klaipėdos universitetas		S000	Socialiniai mokslai	14	Trečiosios pakopos studijos	4
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	211951150	Klaipėdos universitetas		T000	Technologijos mokslai	14	Trečiosios pakopos studijos	2
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	211951150	Klaipėdos universitetas	Socialinių mokslų studijų sritis			22	Profesinės studijos (pedagogikos)	32
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	111966048	Viešoji įstaiga LCC TARPTAUTINIS UNIVERSITETAS	Humanitarinių mokslų studijų sritis			11	Pirmosios pakopos studijos	17
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	111966048	Viešoji įstaiga LCC TARPTAUTINIS UNIVERSITETAS	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	151
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	111966048	Viešoji įstaiga LCC TARPTAUTINIS UNIVERSITETAS	Humanitarinių mokslų studijų sritis			12	Antrosios pakopos studijos	8
2019-2020	112	Klaipėdos m. sav.	3912	Universitetas	111966048	Viešoji įstaiga LCC TARPTAUTINIS UNIVERSITETAS	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	12
2019-2020	162	Marijampolės sav.	3911	Kolegija	211967140	Marijampolės kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	79
2019-2020	162	Marijampolės sav.	3911	Kolegija	211967140	Marijampolės kolegija	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	22
2019-2020	205	Panevėžio m. sav.	3911	Kolegija	111968437	Panevėžio kolegija				11	Pirmosios pakopos studijos	29
2019-2020	205	Panevėžio m. sav.	3911	Kolegija	111968437	Panevėžio kolegija	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	81
2019-2020	205	Panevėžio m. sav.	3911	Kolegija	111968437	Panevėžio kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	190
2019-2020	205	Panevėžio m. sav.	3911	Kolegija	111968437	Panevėžio kolegija	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	37
2019-2020	259	Šiaulių m. sav.	3911	Kolegija	111968241	Šiaulių valstybinė kolegija				11	Pirmosios pakopos studijos	26
2019-2020	259	Šiaulių m. sav.	3911	Kolegija	111968241	Šiaulių valstybinė kolegija	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	71
2019-2020	259	Šiaulių m. sav.	3911	Kolegija	111968241	Šiaulių valstybinė kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	138
2019-2020	259	Šiaulių m. sav.	3911	Kolegija	111968241	Šiaulių valstybinė kolegija	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	72
2019-2020	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas				11	Pirmosios pakopos studijos	4
2019-2020	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	9
2019-2020	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Humanitarinių mokslų studijų sritis			11	Pirmosios pakopos studijos	11
2019-2020	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	70
2019-2020	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Biomedicinos mokslų studijų sritis			12	Antrosios pakopos studijos	9
2019-2020	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Fizinių mokslų studijų sritis			12	Antrosios pakopos studijos	6
2019-2020	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Humanitarinių mokslų studijų sritis			12	Antrosios pakopos studijos	8
2019-2020	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Meno studijų sritis			12	Antrosios pakopos studijos	6
2019-2020	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	109
2019-2020	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Technologijos mokslų studijų sritis			12	Antrosios pakopos studijos	7
2019-2020	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas		H000	Humanitariniai mokslai	14	Trečiosios pakopos studijos	1
2019-2020	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas		S000	Socialiniai mokslai	14	Trečiosios pakopos studijos	3
2019-2020	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Socialinių mokslų studijų sritis			22	Profesinės studijos (pedagogikos)	50
2019-2020	449	Utenos r. sav.	3911	Kolegija	111965850	Utenos kolegija				11	Pirmosios pakopos studijos	8
2019-2020	449	Utenos r. sav.	3911	Kolegija	111965850	Utenos kolegija	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	113
2019-2020	449	Utenos r. sav.	3911	Kolegija	111965850	Utenos kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	154
2019-2020	449	Utenos r. sav.	3911	Kolegija	111965850	Utenos kolegija	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	54
2019-2020	461	Vilniaus m. sav.	3911	Kolegija	111961987	"""Tarptautinė teisės ir verslo aukštoji mokykla"", UAB"	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	10
2019-2020	461	Vilniaus m. sav.	3911	Kolegija	111961987	"""Tarptautinė teisės ir verslo aukštoji mokykla"", UAB"	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	111
2019-2020	461	Vilniaus m. sav.	3911	Kolegija	191807983	Viešoji įstaiga Vilniaus verslo kolegija				11	Pirmosios pakopos studijos	35
2019-2020	461	Vilniaus m. sav.	3911	Kolegija	191807983	Viešoji įstaiga Vilniaus verslo kolegija	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	19
2019-2020	461	Vilniaus m. sav.	3911	Kolegija	191807983	Viešoji įstaiga Vilniaus verslo kolegija	Humanitarinių mokslų studijų sritis			11	Pirmosios pakopos studijos	47
2019-2020	461	Vilniaus m. sav.	3911	Kolegija	191807983	Viešoji įstaiga Vilniaus verslo kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	159
2019-2020	461	Vilniaus m. sav.	3911	Kolegija	111960928	Vilniaus dizaino kolegija	Meno studijų sritis			11	Pirmosios pakopos studijos	142
2019-2020	461	Vilniaus m. sav.	3911	Kolegija	111965131	Vilniaus kolegija				11	Pirmosios pakopos studijos	261
2019-2020	461	Vilniaus m. sav.	3911	Kolegija	111965131	Vilniaus kolegija	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	514
2019-2020	461	Vilniaus m. sav.	3911	Kolegija	111965131	Vilniaus kolegija	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	10
2019-2020	461	Vilniaus m. sav.	3911	Kolegija	111965131	Vilniaus kolegija	Meno studijų sritis			11	Pirmosios pakopos studijos	57
2019-2020	461	Vilniaus m. sav.	3911	Kolegija	111965131	Vilniaus kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	1186
2019-2020	461	Vilniaus m. sav.	3911	Kolegija	111965131	Vilniaus kolegija	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	139
2019-2020	461	Vilniaus m. sav.	3911	Kolegija	111967673	Vilniaus technologijų ir dizaino kolegija	Meno studijų sritis			11	Pirmosios pakopos studijos	100
2019-2020	461	Vilniaus m. sav.	3911	Kolegija	111967673	Vilniaus technologijų ir dizaino kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	93
2019-2020	461	Vilniaus m. sav.	3911	Kolegija	111967673	Vilniaus technologijų ir dizaino kolegija	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	315
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111963319	"""ISM Vadybos ir ekonomikos universitetas"", UAB"	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	183
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111963319	"""ISM Vadybos ir ekonomikos universitetas"", UAB"				12	Antrosios pakopos studijos	27
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111963319	"""ISM Vadybos ir ekonomikos universitetas"", UAB"	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	163
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111963319	"""ISM Vadybos ir ekonomikos universitetas"", UAB"		S000	Socialiniai mokslai	14	Trečiosios pakopos studijos	6
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111968775	"""KAZIMIERO SIMONAVIČIAUS UNIVERSITETAS"", UAB"	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	68
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111968775	"""KAZIMIERO SIMONAVIČIAUS UNIVERSITETAS"", UAB"	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	13
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111968775	"""KAZIMIERO SIMONAVIČIAUS UNIVERSITETAS"", UAB"	Socialinių mokslų studijų sritis			13	Vientisosios studijos	24
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	300975749	"Balstogės universiteto filialas ""Ekonomikos-informatikos fakultetas"""	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	20
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	300975749	"Balstogės universiteto filialas ""Ekonomikos-informatikos fakultetas"""	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	65
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	211959040	Generolo Jono Žemaičio Lietuvos karo akademija				11	Pirmosios pakopos studijos	18
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	211959040	Generolo Jono Žemaičio Lietuvos karo akademija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	70
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	211959040	Generolo Jono Žemaičio Lietuvos karo akademija				12	Antrosios pakopos studijos	19
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	211959040	Generolo Jono Žemaičio Lietuvos karo akademija	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	7
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	211959040	Generolo Jono Žemaičio Lietuvos karo akademija		S000	Socialiniai mokslai	14	Trečiosios pakopos studijos	3
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111950624	Lietuvos muzikos ir teatro akademija	Meno studijų sritis			11	Pirmosios pakopos studijos	192
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111950624	Lietuvos muzikos ir teatro akademija	Meno studijų sritis			12	Antrosios pakopos studijos	115
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111950624	Lietuvos muzikos ir teatro akademija	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	10
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111950624	Lietuvos muzikos ir teatro akademija		H000	Humanitariniai mokslai	14	Trečiosios pakopos studijos	2
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111950624	Lietuvos muzikos ir teatro akademija		C000	Scenos ir ekrano menai	14	Trečiosios pakopos studijos	7
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111951726	Mykolo Romerio universitetas	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	28
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111951726	Mykolo Romerio universitetas	Humanitarinių mokslų studijų sritis			11	Pirmosios pakopos studijos	56
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111951726	Mykolo Romerio universitetas	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	492
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111951726	Mykolo Romerio universitetas				12	Antrosios pakopos studijos	13
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111951726	Mykolo Romerio universitetas	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	731
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111951726	Mykolo Romerio universitetas		S000	Socialiniai mokslai	14	Trečiosios pakopos studijos	27
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111951726	Mykolo Romerio universitetas	Socialinių mokslų studijų sritis			22	Profesinės studijos (pedagogikos)	31
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	300548028	"Viešoji įstaiga ""Europos Humanitarinis Universitetas"""				11	Pirmosios pakopos studijos	153
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	300548028	"Viešoji įstaiga ""Europos Humanitarinis Universitetas"""				12	Antrosios pakopos studijos	19
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	300548028	"Viešoji įstaiga ""Europos Humanitarinis Universitetas"""				13	Vientisosios studijos	14
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija	Humanitarinių mokslų studijų sritis			11	Pirmosios pakopos studijos	18
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija	Meno studijų sritis			11	Pirmosios pakopos studijos	266
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija				12	Antrosios pakopos studijos	5
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija	Humanitarinių mokslų studijų sritis			12	Antrosios pakopos studijos	11
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija	Meno studijų sritis			12	Antrosios pakopos studijos	108
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija	Meno studijų sritis			13	Vientisosios studijos	14
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija		H000	Humanitariniai mokslai	14	Trečiosios pakopos studijos	2
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111950439	Vilniaus dailės akademija		V000	Vaizduojamieji menai	14	Trečiosios pakopos studijos	7
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111950243	Vilniaus Gedimino technikos universitetas				11	Pirmosios pakopos studijos	41
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111950243	Vilniaus Gedimino technikos universitetas	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	250
2019-2020	461	Vilniaus m. sav.	3912	Universitetas	111950243	Vilniaus Gedimino technikos universitetas	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	581
